id,title,overview,genres,release_date,vote_average,vote_count,popularity,poster_path,directors,cast,keywords
1472951,킬링 미션,"베테랑 요원 릴리가 납치된 남편을 구하고자 범죄 조직 심장부로 잠입하지만, 이어지는 의문의 지시에 따라 지하 세계의 잔혹한 음모에 휘말린다, 정교한 함정 속에서 목숨을 건 추격전이 펼쳐지고 마주한 진실이 모든 것을 뒤흔든다.","['액션', '스릴러']",2026-04-10,5.2,15,107.4271,/HjapTwwYaWBz4qC2Lg3mKqFlNJ.jpg,['James Mark'],"['Orphée Ladouceur-Nguyen', 'Alain Moussi', 'Tim Rozon', 'Finn McCager Higgins', 'Lisa Berry']",[]
1510339,ಮಾರ್ಕ್,,"['액션', '스릴러']",2025-12-25,4.0,1,130.7182,/6LTDv6XHiHN0N77QIFg2tidVvhh.jpg,['Vijay Kartikeyaa'],"['Sudeep', 'Deepshika Umapathy', 'Naveen Chandra', 'Shine Tom Chacko', 'Yogi Babu']",[]
1252051,Disforia,,"['공포', '스릴러']",2025-09-20,4.833,6,108.0813,/49pzxbf1Eftz7wQZdVDVl8OM9bg.jpg,['Christopher Cartagena'],"['Claudia Salas', 'Fariba Sheikhan', 'Eloy Azorín', 'Noah Casas', 'Ferran Vilajosana']",[]
1431071,시스템,"상류층 검사 네하 라지반시는 자신과 전혀 다른 환경에 사는 법정 속기사 사리카 라와트의 도움으로 대형 사건을 맡아 성공 가도를 달린다. 두 사람이 승승장구할수록 권력이 곧 진실이 되는 현대 인도 사회의 현실에 묻혀 있던 부정부패가 드러나고, 네하는 유산을 그대로 물려받을 것인지, 아니면 정의를 위해 싸우며 새 역사를 쓸 것인지를 선택해야 한다.",['스릴러'],2026-05-22,7.5,2,86.0251,/8qrddM5BRcTuqjc9crJY6e3gyE6.jpg,['Ashwiny Iyer Tiwari'],"['Sonakshi Sinha', 'Jyothika', 'Ashutosh Gowariker', 'Adinath Kothare', 'Aashriya Mishra']","['truth', 'justice', 'courtroom drama', 'legal system', 'power dynamics', 'class divide', 'public prosecutor', 'female lead']"
1426822,Mortal Game,,"['공포', '액션']",2025-02-03,4.917,12,97.6395,/iCvucorbs3hFqWshDbLe0fHzB71.jpg,['John Lechago'],"['Deniella Alexis', 'Kevin Lloyd Reid', 'Mark Ettlinger', 'Madison Caan', 'Reece Presley']",[]
1292415,비스트,"MMA의 전설 패튼 제임스는 현재 상업 어부로 일하고 있지만, 동생이 위험에 처하자 다시 옥타곤으로 돌아온다. 옛 코치 새미와 재회한 그는 잔혹한 챔피언 자비에르 그라우를 상대로 단 한 번의 챔피언십 경기를 치르기로 결심한다.","['액션', '드라마']",2026-04-10,6.3,45,85.4608,/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,['Tyler Atkins'],"['Daniel MacPherson', '루크 헴스워스', '러셀 크로우', 'Mojean Aria', 'Kelly Gale']","['mixed martial arts (mma)', 'sports drama']"
186745,L'Amour violé,,['드라마'],1978-01-10,5.6,24,93.4843,/kWlQqBbyrtGfcYU1qRqwCaEmBuz.jpg,['Yannick Bellon'],"['Nathalie Nell', 'Alain Fourès', 'Michèle Simonnet', 'Pierre Arditi', 'Daniel Auteuil']","['rape', 'engagement', 'criminal investigation', 'woman director']"
1291608,두란다르,"1999년 12월 30일, 인도 외무부 장관 데바브라트 카푸르와 정보국의 국장인 아제이 산얄(M. 마다반)은 인도 항공기를 납치한 테러범인 자후르 미스트리와 협상을 벌여 세 명의 테러범들을 석방하고 칸다하르에 억류된 승객들의 목숨을 대가로 1천만 달러의 몸값을 지불한다. R&AW의 특별 비서관 K.S. 불라르는 파키스탄의 테러 조직에 침투하자는 산얄의 제안을 거부하지만, 장관인 데바브라트는 2001년 인도 의회의 공격 이후 산얄의 비밀 작전인 ""두란다르 작전""을 승인하게 되는데...","['액션', '범죄', '스릴러']",2025-12-05,7.138,289,92.8225,/8FHOtUpNIk5ZPEay2N2EY5lrxkv.jpg,['Aditya Dhar'],"['란비르 싱', 'Akshaye Khanna', 'R. Madhavan', 'Arjun Rampal', '산자이 더트']","['espionage', 'political party', 'politics', 'asia', 'patriotism', 'nationalism', 'controversy', 'gore', 'pakistan', 'torture', 'terrorism', 'india', 'terrorist attack', 'gun violence', 'bloodshed', 'political corruption', '1990s', 'spy thriller', 'punjabi', 'indian', '2000s', 'international espionage', 'thriller', 'hindi film', 'action', 'chase scene', 'indian film']"
28322,Vacanze per un massacro,,"['스릴러', '액션', '범죄']",1980-03-20,4.969,32,82.6356,/arRNmW27fs1TFsIBOwPYCfZQFJC.jpg,['Fernando Di Leo'],"['Joe Dallesandro', 'Patrizia Behn', 'Gianni Macchia', 'Lorraine De Selle', 'Omero Capanna']","['rape', 'escaped convict', 'murder', 'home invasion']"
1084242,주토피아 2,"미스터리한 뱀 게리가 나타난 순간, 주토피아가 다시 흔들리기 시작했다! 혼란에 빠진 도시를 구하기 위해 환상의 콤비 주디와 닉이 잠입 수사에 나서고 상상 그 이상의 진실과 위협을 마주하게 되는데...!","['모험', '애니메이션', '코미디', '가족', '미스터리']",2025-11-26,7.6,2852,88.4694,/ib6v6qUXzez1x2qIOLN7C0yJNPQ.jpg,"['재러드 부시', '바이런 하워드']","['지니퍼 굿윈', '제이슨 베이트먼', '키호이콴', '포춘 페임스터', '앤디 샘버그']","['snake', 'bunny', 'fox', 'cop', 'sequel', 'anthropomorphism', 'animals', 'displacement', 'buddy cop', 'buddy comedy', 'complex', 'playful', 'talking animal', '3d animation', 'embarrassed', 'excited']"
1302007,유혹의 시간,,['드라마'],2024-07-18,5.8,6,86.6028,/yNoRbxLHJ820AJUm4ktresuXrE.jpg,['Iar Arondaing'],"['Micaella Raz', 'Matthew Francisco', '롭 구인토', 'Adelaide Sojo', 'Dante Navat']","['lesbian relationship', 'lesbian', ""girls' love (gl)"", 'lesbian kiss']"
744275,애프터: 관계의 함정,"영국 런던에서 미국 시애틀까지, 핫스팟에서 시작된 사랑의 클라이맥스! 첫사랑, 첫키스, 첫경험, 설렘 가득했던 처음을 뒤로 하고 꿈을 위해 잠시 서로를 떠나게 된 하딘과 테사. 각자 영국 런던과 미국 시애틀에서 롱디 연애를 앞둔 두 사람은 시간과 장소를 가리지 않고 달콤한 사랑을 속삭인다. 하지만 연애와 꿈의 갈림길에 선 둘은 서로에게 감춘 '누군가'의 존재와 예상치 못한 비밀까지 알게 되면서 사랑의 클라이맥스에 치닫게 되는데…","['드라마', '로맨스']",2021-09-01,7.005,2742,85.4975,/o0PgoBD6jLYId3LYpu9yUY06SLT.jpg,['Castille Landon'],"['Josephine Langford', '히어로 파인스 티핀', 'Carter Jenkins', 'Louise Lombard', 'Chance Perdomo']","['based on novel or book', 'family history', 'love', 'teenage crush', 'woman director', 'family tension', 'zealous', 'mischievous', 'enraged']"
44980,제로 우먼 2,,"['액션', '스릴러']",1995-09-05,5.0,8,123.9359,/z9XSICETB0XWQRyMWpN2s3bAUlz.jpg,['Daisuke Gotô'],"['小沢なつき', '岩間沙織', 'ケイン・コスギ', 'Hiroyuki Watari', '宮内知美']",['female assassin']
1368881,레이디스 퍼스트: 거꾸로 가는 남자,"오만하지만 카리스마가 매력인 바람둥이 남자. 돈과 권력, 가벼운 연애로 가득한 삶을 누린다. 어느 날 갑자기 여자들이 지배하는 평행 세계에서 눈을 뜨게 되면서 그의 세계가 완전히 뒤집힌다. 여자들이 지배하는 평행 세계에서 눈을 뜬 바람둥이 남자. 한순간에 삶이 뒤집혀버린 그는, 이제 달라진 관계의 규칙 속에서 불같은 성격의 여자 동료와 정면으로 맞붙는다. 서로의 입장이 뒤바뀐 상황을 위트 있게 그려낸 풍자극. 데이미언 색스(사샤 바론 코헨)는 돈과 권력, 끊임없이 이어지는 가벼운 플러팅까지, 다 가진처럼 보인다. 그런데 유수의 광고회사 CEO 자리에 오르기 직전 그는 최악의 악몽 속에서 눈을 뜬다. 그곳은 여성이 지배하는 평행 세계. 이제 데이미언의 삶은 완전히 뒤집힌다. 한때 이사회실을 지배하던 그는 위축된 상태로, 강인하고 두려움 없는 신임 앨릭스 폭스(로저먼드 파이크)와 정면으로 맞붙어야 한다. 게임의 규칙은 바뀌었고 알렉스는 최고의 기량을 발휘하는 가운데, 두 사람의 과감한 대결이 시작된다. 조건이 뒤바뀌면 어떤 일이 벌어지는지를 유쾌하고 풍자적으로 그린 코미디.","['코미디', '판타지']",2026-05-21,6.047,224,71.7287,/oQutxZrpqUKZhEBFwUnH49Q0U0V.jpg,['테아 샤록'],"['사샤 바론 코헨', '로저먼드 파이크', '톰 데이비스', '에밀리 모티머', 'Weruche Opia']","['womanizer', 'remake', 'female empowerment', 'parallel universe']"
1239134,भूत बंगला,,"['공포', '코미디']",2026-04-16,6.5,10,87.2818,/79RBp8afL4u4z3nVGR78z6eIvBB.jpg,['Priyadarshan'],"['악샤이 쿠마르', 'Wamiqa Gabbi', 'Paresh Rawal', '타부', 'Jisshu Sengupta']","['haunted house', 'black magic', 'based on myths, legends or folklore', 'supernatural horror', 'indian mythology', 'comedy horror', 'supernatural comedy']"
1571594,La fotógrafa,,"['공포', '스릴러']",2025-10-30,4.0,1,79.7093,/95pZ9yB5SABddzaINITvZd7SvER.jpg,['Carlos Marbán'],"['Daniela Casas', 'Noah Casas', 'Samantha Jaramillo', 'Leyre Azpiri', 'Chema Coloma']",[]
278,쇼생크 탈출,"촉망받는 은행 간부 앤디 듀프레인은 아내와 그녀의 정부를 살해했다는 누명을 쓴다. 주변의 증언과 살해 현장의 그럴듯한 증거들로 그는 종신형을 선고받고 악질범들만 수용한다는 지옥같은 교도소 쇼생크로 향한다. 인간 말종 쓰레기들만 모인 그곳에서 그는 이루 말할 수 없는 억압과 짐승보다 못한 취급을 당한다. 그러던 어느 날, 간수의 세금을 면제받게 해 준 덕분에 그는 일약 교도소의 비공식 회계사로 일하게 된다. 그 와중에 교도소 소장은 죄수들을 이리저리 부리면서 검은 돈을 긁어 모으고 앤디는 이 돈을 세탁하여 불려주면서 그의 돈을 관리하는데...","['드라마', '범죄']",1994-09-23,8.721,30454,80.3109,/qV9BQZdiM8foEzDz0Ag5hGWE5qM.jpg,['프랭크 다라본트'],"['팀 로빈스', '모건 프리먼', '밥 건턴', '윌리엄 새들러', '클랜시 브라운']","['prison', 'friendship', 'police brutality', 'corruption', 'based on novel or book', 'freedom', 'hope', 'prison cell', 'delinquent', 'redemption', 'parole board', 'prison escape', 'wrongful imprisonment', 'interracial friendship', 'framed for murder', '1940s', 'voiceover']"
848116,발리우드 러브스토리,,"['코미디', '드라마', '가족', '로맨스']",2023-07-28,6.201,87,77.3261,/vTQIqlxUkOuyf2UKhlM2OUaFGKz.jpg,['Karan Johar'],"['알리아 바트', '란비르 싱', 'Jaya Bachchan', '샤바나 아즈미', 'Dharmendra']","['musical', 'nostalgia', 'love interest', 'nostalgic', 'wealthy family']"
235271,애딕티드,성적 욕망에 사로잡혀 불륜을 일삼는 여자가 파멸직전 상황에 이르지만 가족의 사랑으로 제자리로 돌아가 치료를 시작하게 된다는 내용,"['드라마', '스릴러']",2014-10-10,5.9,444,77.9406,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,['Bille Woodruff'],"['Sharon Leal', 'Boris Kodjoe', 'John Newberg', 'Brandon Gonzales', 'Cameron Mills']","['infidelity', 'obsession', 'lie', 'sin', 'interracial relationship', 'lust', 'attraction', 'deceit', 'temptation', 'faithful husband']"
157336,인터스텔라,"세계 각국의 정부와 경제가 완전히 붕괴된 미래가 다가온다. 지난 20세기에 범한 잘못이 전 세계적인 식량 부족을 불러왔고, NASA도 해체되었다. 나사 소속 우주비행사였던 쿠퍼는 지구에 몰아친 식량난으로 옥수수나 키우며 살고 있다. 거센 황사가 몰아친 어느 날 알 수 없는 힘에 이끌려 딸과 함께 도착한 곳은 인류가 이주할 행성을 찾는 나사의 비밀본부. 이 때 시공간에 불가사의한 틈이 열리고, 이 곳을 탐험해 인류를 구해야 하는 임무를 위해 쿠퍼는 만류하는 딸을 뒤로한 채 우주선에 탑승하는데...","['모험', '드라마', 'SF']",2014-11-05,8.475,39877,74.4364,/evoEi8SBSvIIEveM3V6nCJ6vKj8.jpg,['크리스토퍼 놀란'],"['매튜 매커너히', '앤 해서웨이', '마이클 케인', '제시카 차스테인', '케이시 애플렉']","['spacecraft', 'race against time', 'artificial intelligence (a.i.)', 'nasa', 'time warp', 'dystopia', 'expedition', 'time travel', 'space travel', 'wormhole', 'famine', 'hibernation', 'black hole', 'quantum mechanics', 'family relationships', 'space', 'planet', 'astronaut', 'scientist', 'single father', 'space station', 'gravity', 'space adventure', 'time-manipulation', 'cryonics', 'father daughter relationship', '2060s']"
1290821,쉘터,"등대에 홀로 숨어살던 한 남자. 그 앞에 홀로 나타난 한 소녀. 이제 소녀를 지키기 위해, 그 남자의 숨겨왔던 액션 본능이 깨어난다!","['액션', '범죄', '스릴러']",2026-01-28,7.623,1087,73.7221,/tS3UZlVfESO4z8inIZXGiHNgDfE.jpg,['Ric Roman Waugh'],"['제이슨 스타뎀', '보디 래 브레스나크', '나오미 애키', '다니엘 메이스', '해리엇 월터']","['home invasion', 'mysterious girl', 'ghosts of the past', 'isolated island', 'child protection', 'suspenseful', 'solitary life', 'hidden secret', 'close‑quarters combat', 'dangerous escalation', 'storm rescue', 'unexpected threat', 'violent assault', 'protective instinct', 'lone protector', 'intense action thriller', 'siege situation']"
1639398,Psicópata: El Asesino del Conejo Blanco,,"['스릴러', '공포']",2026-03-19,7.368,76,73.2317,/7tIgfsTWuzXKR2kLRUPrLRTbcuo.jpg,['J. Xavier Velasco'],"['Adriana Llabrés', 'Hoze Meléndez', 'Andrés Almeida', 'Horacio García Rojas', 'Ruth Jazmín Ramos']",[]
980431,아앙: 더 라스트 에어벤더,,"['애니메이션', '액션', '모험', '판타지']",2026-10-09,0.0,0,72.1385,/29Jdsak3SrwGds5k1t43kH6Khed.jpg,['로런 몽고메리'],"['에릭 남', '데이브 바티스타', 'Jessica Matten', 'Román Zaragoza', '스티븐 연']","['martial arts', 'extinction', 'cultural identity', 'based on tv series']"
1196067,월드브레이커,,"['SF', '액션', '공포']",2025-10-30,6.033,195,62.0077,/ahj1JU8r0uJv7QII5Uj7tKzbEsC.jpg,['Brad Anderson'],"['Billie Boullet', '루크 에반스', '밀라 요보비치', 'Mila Harris', 'Kevin Glynn']","['monster', 'climate change', 'global warming', 'near future', 'front-line soldier', 'environmental collapse', 'dystopian', 'unknown danger', 'family survival', 'looming catastrophe', 'parental protection', 'apocalyptic tone', 'planetary threat', 'emotional stakes', 'military checkpoints']"
1628367,"카르타비아, 나의 의무",한 경찰관의 가족이 위기에 처하고 위협이 목을 죄어 오는 상황. 경찰관은 자신의 의무를 다하기 위해 어디까지 희생할 수 있을 것인가.,"['범죄', '드라마', '스릴러']",2026-05-15,6.471,17,62.5214,/doTwMyAphlDL5Z8WqE3elWWvj8M.jpg,['Pulkit'],"['사이프 알리 칸', 'रसिका दुग्गल', 'Sanjay Mishra', 'Saurabh Dwivedi', 'Zakir Hussain']","['detective', 'gritty', 'dark thriller']"
1330021,아쿠아리움이 문을 닫으면,작은 마을의 아쿠아리움에서 야간 근무를 하는 여자. 남편과 사별한 그녀는 영리한 문어와 삶의 방향을 잃은 젊은 남자와 친구가 된다. 베스트셀러를 원작으로 한 감동적인 드라마 영화.,"['드라마', '미스터리']",2026-05-07,8.538,511,71.7185,/mUt0SnTp0oAN38BHD7NGX8hmwAT.jpg,['Olivia Newman'],"['샐리 필드', '루이스 풀먼', 'Colm Meaney', '알프레드 몰리나', '조앤 첸']","['aquarium', 'octopus', 'british columbia', 'washington', 'loss of child', 'based on young adult novel', 'fictional town']"
1699574,देऊळ बँड 2,,"['코미디', '드라마']",2026-05-21,0.0,0,71.2502,/89n9cfc5dm0kdkABmDJalzveEwU.jpg,['Pravin Tarde'],"['Mohan Joshi', 'Snehal Tarde', 'Mahesh Manjrekar', 'Pravin Tarde', 'Prasad Oak']",[]
1375646,군체,"서울 도심의 초고층 빌딩에서 정체불명의 집단 감염사태가 발생한다. 건물은 순식간에 봉쇄되고, 그 안에 있던 사람들은 그대로 고립된다. 처음에는 짐승처럼 기어다니던 감염자들은 점점 진화하며 두 발로 걷기 시작하고, 사람을 식별하며 무리를 지어 생존자들을 공격한다. 생명공학자 권세정과 생존자들은 자신의 몸에 백신을 주입했다고 신고한 서영철을 찾아 구조대가 기다리는 옥상으로 향한다. 하지만 올라갈수록 상황은 점점 더 예측할 수 없게 변해가고, 서영철은 감염자들을 앞세워 생존자들 앞을 막아서는데...","['액션', '스릴러', '공포']",2026-05-21,6.556,27,63.7163,/thK6glS5pklrlijsgSN6Hw9GLQK.jpg,['연상호'],"['전지현', '구교환', '지창욱', '김신록', '신현빈']",['zombie']
